i,sim_simt,sim_mimt,mea_simt,mea_mimt
753,44,27,174376,109148
754,72,55,295476,224312
755,36,28,149128,114259
756,160,79,671348,336991
757,112,67,497380,311611
758,80,74,319224,295435
759,56,31,230584,133242
760,36,29,149856,122692
761,76,54,306876,223642
762,100,59,406572,250069
763,48,39,205976,171293
764,76,41,333540,179244
765,80,43,361132,202083
766,60,33,248036,143950
767,60,36,249340,157547
768,68,44,272344,180487
769,96,58,401992,247210
770,92,52,412724,246591
771,64,48,290012,225552
772,48,32,199776,134733
773,104,55,451340,247919
774,84,49,366628,221255
775,64,45,265516,187923
776,52,31,230740,145505
777,64,44,252052,171569
778,84,52,371620,239414
779,92,49,399196,219476
780,64,42,271248,185813
781,72,47,301500,204063
782,84,46,353600,193234
783,56,47,244124,206597
784,84,50,356712,213801
785,48,35,218948,159347
786,96,53,405332,224579
787,104,71,415600,280640
788,44,32,185716,133998
789,52,35,244560,161847
790,52,39,217388,157033
791,68,46,264296,178011
792,116,76,502928,338031
793,48,36,220220,172341
794,76,47,337708,219598
795,52,44,205660,173325
796,48,29,195532,125932
797,52,37,232176,173784
798,48,33,222900,158160
799,88,50,359180,205020
800,60,42,253524,179173
801,80,48,360532,218824
802,52,40,216396,167676
803,40,28,154576,107471
804,84,40,363036,177702
805,60,46,256292,199208
806,88,63,386576,277518
807,76,44,330072,190241
808,60,39,272012,180795
809,68,50,319704,240927
810,72,37,347056,195402
811,72,44,303064,198660
812,36,27,146732,112676
813,116,77,503084,340626
814,44,28,189016,124026
815,32,25,140768,112138
816,48,35,219784,161446
817,56,37,243608,169680
818,104,62,438900,253437
819,80,47,336588,196101
820,104,67,456484,307063
821,116,44,460252,181360
822,80,65,314348,254497
823,56,39,249852,181660
824,40,36,155240,138167
825,44,27,199092,128384
826,112,45,457816,187025
827,52,29,238964,142906
828,56,41,232580,172083
829,52,39,222244,169588
830,56,43,226420,173335
831,96,50,388636,206634
832,108,67,466092,299690
833,64,35,255732,141043
834,64,42,298708,204345
835,60,46,261452,203303
836,36,29,143748,116116
837,36,31,163384,140498
838,40,31,186484,148904
839,92,48,433548,231658
840,96,53,415496,236579
841,76,40,329876,180210
842,92,47,440996,233414
843,56,41,232332,172344
844,44,28,185524,122926
845,40,36,156596,142244
846,76,41,331760,192802
847,56,43,247144,191894
848,72,37,297080,153407
849,48,39,212900,172169
850,40,26,198876,124744
851,96,56,386512,228284
852,44,33,184032,140453
853,64,56,264968,231888
854,64,32,246260,125069
855,116,78,458236,313796
856,52,40,275732,217025
857,104,71,488600,337847
858,52,36,223912,162044
859,68,37,288612,163178
860,48,37,248608,191580
861,72,35,288988,137839
862,72,37,336664,183561
863,40,32,202680,166375
864,32,25,150364,120025
865,76,48,347768,229527
866,80,55,319820,218660
867,56,35,245652,145548
868,60,45,249044,191890
869,48,33,229436,153877
870,52,36,208980,147601
871,128,75,487364,289938
872,56,29,242992,133299
873,80,45,344484,205931
874,64,47,304752,223523
875,64,34,279484,159997
876,60,36,272380,169536
877,72,36,292128,147059
878,72,42,350660,221381
879,56,45,258252,217075
880,120,65,501824,284041
881,60,47,259948,206472
882,64,58,260328,235835
883,52,32,206012,131219
884,60,37,257300,171811
885,60,34,256604,155571
886,120,76,470548,291056
887,68,45,293540,199080
888,56,30,266132,150790
889,56,51,241928,219114
890,68,47,272916,192799
891,92,58,382576,253699
892,52,31,204604,121792
893,68,42,301200,192726
894,48,24,232764,123036
895,76,51,325352,229564
896,76,43,295380,172257
897,64,38,288432,180849
898,64,42,272764,173647
899,80,44,338264,202145
900,60,53,233472,204568
901,80,65,333472,273846
902,60,44,247332,181005
903,56,33,264908,159459
904,68,57,287028,243308
905,60,25,265388,119372
906,108,76,445328,311562
907,88,60,340260,227752
908,72,35,266692,130298
909,72,41,303680,180303
910,80,67,339376,287436
911,96,57,415924,248799
912,44,37,177736,147774
913,92,48,375060,203425
914,84,62,340644,251229
915,72,33,326772,159086
916,92,52,393448,227230
917,76,53,314628,225288
918,112,75,496156,335959
919,52,41,223620,179426
