i,sim_simt,sim_mimt,mea_simt,mea_mimt
775,592,450,2369808,1797596
776,528,422,2110304,1668104
777,640,507,2617360,2058386
778,640,465,2600352,1864972
779,624,479,2530176,1949316
780,624,450,2574704,1821220
781,640,503,2579824,1989292
782,640,540,2594080,2140912
783,608,472,2467552,1912880
784,624,506,2509344,1996207
785,624,500,2520096,1981579
786,640,503,2597344,2016108
787,608,475,2449216,1884789
788,576,455,2369264,1846292
789,624,508,2506592,2000257
790,640,497,2604720,2022286
791,640,521,2677872,2119463
792,640,495,2551584,1973803
793,624,469,2522928,1839104
794,640,453,2515504,1766800
795,640,465,2558336,1830282
796,640,481,2560064,1878132
797,608,453,2420496,1758274
798,592,465,2343312,1823036
799,624,464,2634848,1939513
800,640,490,2650080,2027227
801,592,456,2414032,1825242
802,592,451,2448496,1855971
803,624,464,2578208,1920326
804,624,485,2497680,1875847
805,592,436,2379248,1730631
806,640,505,2586288,2007281
807,624,482,2508560,1907610
808,640,483,2641136,1966486
809,640,472,2692752,1944156
810,608,476,2514976,1910926
811,592,494,2329488,1937818
812,640,472,2688016,1976006
813,640,460,2716416,1942559
814,640,499,2689472,2057934
815,640,448,2615072,1816232
816,608,466,2431904,1839264
817,640,470,2608448,1898457
818,624,490,2563648,2021621
819,640,535,2571952,2135139
820,608,476,2412240,1866029
821,640,491,2555728,1941319
822,640,489,2484976,1865454
823,640,488,2606256,1947179
824,640,480,2571504,1939554
825,640,489,2534528,1922522
826,624,474,2556480,1948185
827,640,509,2608640,2061230
828,608,491,2435136,1960981
829,624,484,2521216,1936759
830,640,466,2500800,1783035
831,640,480,2557856,1869446
832,624,437,2562912,1773896
833,640,510,2615888,2044551
834,640,507,2569248,2023201
835,640,487,2547904,1928202
836,640,473,2617552,1905950
837,640,509,2469424,1952508
838,592,437,2466016,1825162
839,640,535,2632192,2158962
840,624,470,2543712,1885592
841,624,413,2571808,1689407
842,608,466,2445984,1849350
843,624,490,2588704,2040386
844,640,462,2534304,1800481
845,624,467,2426096,1812536
846,608,500,2383456,1920587
847,640,516,2641648,2129780
848,624,470,2488704,1874410
849,640,467,2596432,1881625
850,592,483,2436096,1985051
851,640,454,2655056,1850325
852,640,466,2654304,1930995
853,640,468,2607840,1891612
854,640,470,2593008,1875510
855,608,460,2416336,1794800
856,640,482,2569024,1927866
857,640,463,2634912,1871934
