n,d,p
28,17,8.871388385264385e-08
94,57,2.929832691039814e-08
33,20,4.8651456947520056e-08
104,63,6.22582375237338e-09
38,23,7.441274271682819e-08
43,26,5.1612800783251356e-08
48,29,1.9925780735898005e-08
53,32,3.5240511828158563e-09
58,35,1.415302824593548e-08
68,41,4.2927756130611144e-08
78,47,5.661809550187864e-08
88,53,3.519054598416543e-08
98,59,1.121109448332218e-08
108,65,1.9578062157556403e-09
118,71,1.9797502525371988e-10
5,3,1.263001515335816e-07
112,67,5.720862325586362e-10
102,61,3.9568568699355194e-09
92,55,1.5300237382609187e-08
82,49,3.10709060667711e-08
72,43,3.06626829500029e-08
62,37,1.33196877687581e-08
57,34,3.0109801804106756e-10
52,31,4.518023254996493e-09
47,28,9.766108977071607e-09
42,25,2.2314519024897783e-08
116,69,1.5574035117645225e-10
37,22,2.486163482376399e-08
106,63,1.2921521005971104e-09
32,19,1.8592646811539785e-08
59,35,7.919000871370916e-11
86,51,1.5483840234281518e-08
27,16,3.201441391496884e-09
76,45,1.9627606441183164e-08
49,29,3.737031489814798e-09
22,13,2.246575519087167e-08
100,59,2.2422188966647683e-09
39,23,1.5098158799575784e-08
56,33,2.870742578551326e-09
90,53,7.0381091996086004e-09
17,10,1.1338290050169697e-08
114,67,1.1040260372385231e-10
80,47,1.1323619099681903e-08
46,27,4.805314735301441e-09
104,61,7.609340102469289e-10
29,17,2.8098402653430448e-09
70,41,8.585551225688533e-09
41,24,8.285574948363403e-09
94,55,2.929832688958146e-09
53,31,4.307173645527389e-10
118,69,2.9036335834470637e-11
12,7,1.816989419084271e-08
55,32,1.3052042085986801e-10
98,57,1.1211094344544303e-09
43,25,4.129024063631553e-09
74,43,5.80104812623882e-09
31,18,2.663937553784146e-09
112,65,6.992165180253785e-11
50,29,9.95530958103865e-10
88,51,2.815243680537346e-09
19,11,4.624105507240887e-09
102,59,3.9568569254466703e-10
64,37,2.497441456709905e-09
45,26,1.876829122671184e-09
116,67,1.90349333524317e-11
26,15,4.123740965659038e-09
59,34,9.678778611490211e-12
92,53,1.2240189833922851e-09
33,19,2.2704013241930274e-09
106,61,1.2921521491693678e-10
40,23,2.653472493643715e-09
47,27,7.81288707341054e-10
54,31,4.857160822261748e-10
68,39,2.003295286167467e-09
82,47,1.9333008232508143e-09
96,55,4.883054516291361e-10
110,63,3.9156122788513455e-11
7,4,3.877653220312317e-09
114,65,1.1040265923500355e-11
100,57,1.7937751284340446e-10
86,49,9.634389501467156e-10
72,41,1.4309252042814267e-09
58,33,4.644997191247227e-10
51,29,1.0551617912746277e-10
44,25,6.788928628172092e-10
118,67,2.9036287262213313e-12
37,21,1.1602096254212363e-09
104,59,6.087472192997734e-11
30,17,8.968025130206742e-10
53,30,3.4457395270445743e-11
76,43,9.159549663878527e-10
23,13,3.143035654348004e-10
