n,d,p
35,19,1.075528555100122e-14
24,13,8.147566798218827e-11
37,20,1.5265566587423833e-16
50,27,5.190685576673997e-11
76,41,0.0
13,7,3.074255481115926e-11
80,43,0.0
54,29,1.552769111207174e-11
28,15,8.744991914711646e-12
58,31,2.9831501852096144e-12
15,8,3.7557095245259464e-12
62,33,3.52849693907614e-13
32,17,4.2584432560610985e-12
66,35,2.406408405872319e-14
17,9,5.876770646173198e-12
70,37,8.465450562723541e-16
36,19,7.502987374768365e-12
74,39,1.3877787806748938e-17
19,10,8.68754103960821e-12
78,41,1.3877777170407538e-17
40,21,9.121918091758016e-12
21,11,8.687541042996331e-12
44,23,7.502876358395133e-12
23,12,5.8718162710553095e-12
48,25,4.1592031468224104e-12
25,13,2.6618900226399654e-12
52,27,1.5357058073123422e-12
27,14,7.962918519011149e-13
56,29,3.697077366471322e-13
29,15,1.5298179389944544e-13
60,31,5.6094018319185574e-14
31,16,1.8096635301391465e-14
64,33,5.089678678517848e-15
33,17,1.2351231148940969e-15
68,35,2.498001805431714e-16
35,18,4.163336342323053e-17
72,37,0.0
37,19,0.0
76,39,0.0
39,20,0.0
80,41,0.0
2,1,1.8189895384963655e-12
